entity_type,name,uid,lei,licence_type,licence_type_de,licence_type_fr,licence_type_it,licence_date,status,canton,city,address,source_list,source_url,is_warning_listed
bank,Banque Syz SA,CHE-106.825.034,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BERGOS AG,CHE-106.250.725,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,TradeXBank AG,CHE-106.291.569,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,true
bank,Banca Popolare di Sondrio (Suisse) SA,CHE-106.128.449,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Richelieu (Schweiz) AG,CHE-108.346.371,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,M.M. Warburg Bank (Schweiz) AG in Liquidation,CHE-107.354.735,,Bank,Bank,Banque,Banca,,,,Baar,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,BANTLEON AG,CHE-107.642.200,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,AXION SWISS BANK SA,CHE-104.897.809,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,NBK Private Bank (Switzerland) Ltd,CHE-103.238.774,,Bank,Bank,Banque,Banca,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banca Aletti & C. (Suisse) SA,CHE-105.580.775,,Bank,Bank,Banque,Banca,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Ellis AG,CHE-107.852.789,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,Quantus AG,CHE-107.968.802,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Man Investments AG,CHE-106.537.090,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Pfäffikon SZ,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,true
asset_manager_collective,Man Investments AG,CHE-106.537.090,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Pfäffikon SZ,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,true
asset_manager_individual,PPP Invest AG,CHE-108.660.229,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Hünenberg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,Controlfida (Suisse) SA,CHE-107.885.300,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,S.P. Hinduja Banque Privée SA,CHE-105.860.714,,Bank,Bank,Banque,Banca,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,FINAD AG,CHE-107.871.887,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,BANQUE HERITAGE SA,CHE-106.011.072,,Bank,Bank,Banque,Banca,,,,Genève 6,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,BANQUE HERITAGE SA,CHE-106.011.072,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Genève 6,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Coges Corraterie Gestion SA,CHE-103.161.137,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève 3,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Tellco Bank AG,CHE-103.452.184,,Bank,Bank,Banque,Banca,,,,Schwyz,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Tellco Bank AG,CHE-103.452.184,,Custodian bank,Depotbank,banque dépositaire,Banca depositaria,,,,Schwyz,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,bridport & cie sa,CHE-107.345.989,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Renalco SA,CHE-107.963.940,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,NS Partners SA,CHE-107.744.208,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
securities_firm,Valcourt SA,CHE-103.880.077,,Securities firm,Wertpapierhaus,Maison de titres,Società di intermediazione mobiliare,,,,Genève 11,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Quilvest (Switzerland) Ltd.,CHE-103.475.245,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,Acolin Fund Services AG,CHE-167.407.714,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,CONINCO Explorers in finance SA,CHE-103.613.688,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Vevey,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Geomac AG,CHE-107.554.872,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Thalwil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Private Client Bank AG,CHE-104.684.082,,Bank,Bank,Banque,Banca,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,Partners Group AG,CHE-108.431.605,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Baar,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"GarantiBank International N.V., Amsterdam, représentation de Lausanne",,,Foreign bank representative office,Vertretung ausl. Bank,Représentation d'une banque étrangère,Rappresentanza di una banca estera,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Banco Comercial Português, S.A., Porto, représentation de Zurich",,,Foreign bank representative office,Vertretung ausl. Bank,Représentation d'une banque étrangère,Rappresentanza di una banca estera,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"United Nations Federal Credit Union, New York, représentation de Genève",,,Foreign bank representative office,Vertretung ausl. Bank,Représentation d'une banque étrangère,Rappresentanza di una banca estera,,,,Genève 10,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Hypo Vorarlberg Bank AG, Bregenz, Zweigniederlassung St. Gallen",CHE-104.039.071,,Foreign bank branch office,Zweigniederlassung ausl. Bank,Succursale d'une banque étrangère,Succursale di una banca estera,,,,St. Gallen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
fund_representative,"Société Générale, Paris, Zweigniederlassung Zürich",CHE-105.273.103,,Representatives of foreign collective investment schemes (CISA),Vertreter ausl. kollektiver Kapitalanlagen,Représentant de placements collectifs étrangers,Rappresentanti di investimenti collettivi di capitale esteri,,,,Zürich 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Société Générale, Paris, Zweigniederlassung Zürich",CHE-105.273.103,,Foreign bank branch office,Zweigniederlassung ausl. Bank,Succursale d'une banque étrangère,Succursale di una banca estera,,,,Zürich 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Caixa Economica Montepio Geral, représentation de Genève",,,Foreign bank representative office,Vertretung ausl. Bank,Représentation d'une banque étrangère,Rappresentanza di una banca estera,,,,Genève 1,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Banco Comercial Português, S.A., Porto, représentation de Lausanne",,,Foreign bank representative office,Vertretung ausl. Bank,Représentation d'une banque étrangère,Rappresentanza di una banca estera,,,,Lausanne,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,"Caixa Geral de Depositos, Lisbonne, représentation de Genève",CHE-108.700.202,,Foreign bank representative office,Vertretung ausl. Bank,Représentation d'une banque étrangère,Rappresentanza di una banca estera,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Aadorf Genossenschaft,CHE-105.773.943,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Aadorf,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Regio St. Gallen West Genossenschaft,CHE-107.138.870,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Abtwil SG,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Adligenswil-Udligenswil-Meggen Genossenschaft,CHE-107.247.915,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Adligenswil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Hitzkirchertal Genossenschaft,CHE-105.800.586,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Hitzkirch,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Aesch-Pfeffingen Genossenschaft,CHE-107.780.919,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Aesch BL,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Allschwil-Schönenbuch Genossenschaft,CHE-107.782.019,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Allschwil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Obwalden Genossenschaft,CHE-105.740.197,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Sarnen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Urnerland Genossenschaft,CHE-106.038.415,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Altdorf UR,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Regio Altnau Genossenschaft,CHE-105.775.971,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Altnau,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Appenzell Genossenschaft,CHE-105.879.582,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Appenzell,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Regio Muttenz Genossenschaft,CHE-105.828.389,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Muttenz,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Raiffeisen d'Assens société coopérative,CHE-106.386.052,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Assens,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Zug Genossenschaft,CHE-106.921.956,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Raiffeisen Entremont société coopérative,CHE-107.005.453,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Le Châble VS,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Raiffeisen Sarine-Ouest société coopérative,CHE-107.755.867,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Belfaux,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Benken Genossenschaft,CHE-107.293.625,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Benken SG,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Regio Arbon Genossenschaft,CHE-107.137.758,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Arbon,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank an der Limmat Genossenschaft,CHE-107.126.364,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Dietikon,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Banque Raiffeisen Région Genève Rhône société coopérative,CHE-107.871.574,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Bernex,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Bernhardzell Genossenschaft,CHE-107.139.384,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Bernhardzell,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Beromünster Genossenschaft,CHE-105.803.159,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Beromünster,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank am Bichelsee Genossenschaft,CHE-105.774.718,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Bichelsee,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
bank,Raiffeisenbank Flawil-Degersheim-Mogelsberg-Oberuzwil Genossenschaft,CHE-107.264.782,,Raiffeisen bank,Raiffeisenbank,Banque Raiffeisen,Banca Raiffeisen,,,,Flawil,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
